,Review
220,eww tidak dapat free tonner refining tonner yg ml padahal alasan beli gara gara itu baru kali ini kecewa sama avoskin kek ngk niat banget ngasih hadiah eww beda sama brand sebelah
221,gapaham karyawannya yg kurang teliti atau gimana harusnya ada barang free tapi gak diberikan padahal jelas tertera ada free barang lain
222,gapaham karyawannya yg kurang teliti atau gimana harusnya ada barang free tapi gak diberikan padahal jelas tertera ada free barang lain tolong kalo penjual jangan menipu customer
223,gapaham karyawannya yg kurang teliti atau gimana harusnya ada barang free tapi gak diberikan padahal jelas tertera ada free barang lain
224,pengiriman sangat telat sangat tidak di rekomendasikan gw bayar ongkos kirim untuk hari barang sampai tapi malah sama aja kyk pengiriman standar barang gw pesen tgl nyampe tgl mana katanya hari
225,beli krn ada diskon dan ada free gift begitu sampe ga ada giftnya dan pas menanyakan hal itu katanya selama persediaan masih ada padahal tdk ada note spt itu dan barang yg sama dgn free gift pun masih dijual harusnya kalau mmg giftnya sudah ga ada ditake down dong padahal dalam bulan ini belanja avoskin lumayan banyak dan sering baru mo beli phte lg mumpung ada giftnya tp ternyata giftnya dah ga ada cm bohongin customer dong kl gitu
226,di deskripsi dikatakan ed makanya saya beli yg dtg ed dan ga boleh komplain masalah ed gila bener ini november uda ga sampe bulan lagi dan barangnya masih dijual pake nipu customer pula
227,ga ngefek apa ke komuk gw meyesal beli ini
228,bonus massage face  ganti kain payah
229,barang diterima dalam kondisi botol kosong dan isi merembes keluar sampai dus rusak tapi sudah saya ajukan komplain dan sudah dapat solusi pengembalian dana semoga ke depannya jadi pelajaran utk seller agar lebih memperhatikan ulang kondisi barang sebelum dikirim
230,no review found
231,saya pesan miraculous aura  paola serena tp yg datang acne solution
232,saya dikasi produk yg sudah kepake kemasan luarnya masih utuh tersegel tapi isi dalamnya sudah hampir habis tinggal sisa pake  habis kecewa berat jadinya saya order baru lagi skrg di toko lain insyaallah gak ketipu lagi
233,tidak ada isinya
234,no review found
235,saya gatal kalau pake sama perih yaa setelah bbrp kali pemakaian
236,no review found
237,no review found
238,no review found
239,isi nya tidak ada sheet mask hanya cairan
240,barang hilang tidak sampai pesanan
241,exp nya bulan ya bukan nulis itu yang sesuai dg kenyataan barang
242,harga normal dapat expired date mepet tgl bln lagi padahal beli yg harga normal bukan clearance sale udah di minta solusi ttep aja gak bisa menyelesaikan solusi kapok
243,no review found
244,saya pesen tapi yg datang cuma pdhl diresi nya tertulis pcs emang salah saya ga divideoin krn udh percaya aja krn udah sering beli juga eeeehh ya sudahlah mo gmn lagi ga divideoin juga cuma ada foto doang
245,warna produk hafusnya gel bening tapi yg di terima warna kuning kecewa sih sekelas avoskin dapat barang kaya gini
246,beli dikirim hanya satu tidak minta pengembalian dana karena saya beli untuk ibu saya di luar kota dan baru dibuka beberapa hari setelahnya sehingga terlanjur tidak bisa dikomplain sedih banget ga amanah penjualnya padahal udah berapa kali saya beli avoskin ini lo
247,barang tdk sampai ke pelanggan si cepat halu benar halu mengecewakan sebaigai pelanggal avo skin rugi kan saya tolong kurir ya yg amanah
248,no review found
249,ga ngerti knp smpe  gagal pickup
250,ga amanah beli dikirim
251,ga amanah beli dikirim
252,ga amanah beli dikirim
253,beli dikirim
254,beli dikirim
255,no review found
256,ga ngerti knp smpe  gagal pickup
257,expired date tinggal bln lg padahal pembelian sblmnya expired bisa th packaging kotor dan dusnya lecet obat totol jerawatnya kempes gak padat seperti sebelumnya
258,expired bulan oktober padahal pembelian sebelumya expirednya bisa sampe thn ini cuma bln lg kau expired sy kecewa krn ini bukan pembelian pertama  avoskin produk yg sy pakai dr avoskin baru kali ini dikasih yg exp datenya cuma bln
259,kecewa karena tidak dijelaskan mengenai bonus pouchnya pas dateng gak ada free produk apapun sudah komplain namun tidak ada respon semoga lebih baik lg avoskin
260,kardusnya udh sobek pdhl dipakein bublewrap lho pas cb buka produknya tutup botolnya agak susah dibuka cm bisa di puter tp ga kebuka
261,secara packaging ok tapi cap nya plastik bgt secara hasil di aku bikin merah terus begitu bangun tidur kulit aku ada bau skincarenya gitu not too impressed affordable but very average quality
262,expnya biasanya exp skincare yg dijual itu rata tahun minimal ini stock lama di kasih ke pembeli termasuk deket exp
263,kecewa harusnya jelas pas checkout tlsnnya dpt cash back ini mlh gk dpt
264,kecewa harusnya jelas pas checkout tlsnnya dpt cash back ini mlh gk dpt
265,botol tidak ditutup rapat isinya tumpah
266,pengiriman cepet sih tapi  ga suka baunya baunya ga enak
267,tekstur cream nya  kek cream malamny agak keras
268,pengemasan lama tidak sesuai est time yang ditampilkan alasanya overload orderan tp di ecommerce lain bisa dikirim ontime dan cek penilaian toko sudah banyak yg terima produk tepat waktu harus hc dulu baru dikirim barangnya pelayanannya not recommended
269,requestnya avoskin action eye ampoule tapi yang dikirim intensive nourishing eye cream jelas beda item tp semoga cocok
270,seperti sudah lama cream nya ada air air terpisah di atas nya perih saat di apply
271,kenapa susah bgt keluarin produknya harus yg bener dipencet banget baru keluar emg kayak gini
272,produknya sih bener yaitu ysb aa dan toner niacin tapi gambar produk misleading menyesatkan dan menipu sih saya beli ini bukan buat pake sendiri tapi buat gift ke orang jadi sengaja cari yang paket dengan dus cantik seperti di gambar ini ketika datang cuma individual box menyesatkan banget deh tau gitu saya beli brand lain yang gambar packagingnya sesuai dengan packaging ketika dikirim skr jadi saya harus cari box lagi kalau jualnya individual box produk gini gak usah sok sok tulis glow set package dan pasang gambar dus packaging yang menipu gini lah gambar sesuai produk dong harusnya
273,pas dibuka dalamnya kopong dipencet isinya ini  pake doang habis ga ngerti apa ml sedikit itu ya ga worth it harganya
274,muncul jerawat batu setelah pakai ini udh bulan lebih bekasnya ga hilang
275,muka ku auto merah kukira cm efek pertama tp trnyt stlh pemakaian beberapa kali dan padahal gak setiap hari ttp aja sama aku mau preloved aja yaa
276,beli di tokped ternyata dr toko cabang expirednya lebih cepet bahkan dr botol saya yg sudah mau abis dan warna sudah menguning gatau apakah produk rusak atau masih aman dipake overall cukup mengecewakan
277,no review found
278,review jujur produknya bagus tp jd kurang respect krn di gambar ditulis dpt tas tp ternyata pas dibuka engga ada pas dikomplain uda sertakan foto tetep engga bisa krn katanya engga ada bukti video buyers are not expect something wrong apalagi sekelas official store avoskin tp tetep aja klo kaya gini buyers yg disalahkan dan dirugikan seolah olah kesalahan buyer pdhl jg ada part kesalahan penjual krn produk tdk dikirim lengkap untung cuma tas hadiah gimana klo yg salah kirim produk serum ratusan ribu buat yg belanja disini hati hati ya selalu bikin video unboxing krn sekelas avoskin aja bisa bikin kesalahan smg tdk terjadi sama teman yg lain tambahan info bungkus sangat tight dgn produk dan bahkan solasinya msh nempel di kardus logikanya klo ada tasnya engga mungkin bisa setight itu kan
279,kulitku bukan tipe kulit yg sensitif jarang breakout tp pke ini bru  langsungjerawat kecil muncul
280,pengiriman sampe hari lama bgt pdhl pket yg lain udh sampe bahkan paket udh sampe
281,paket terlama yg pernah aku terima seminggu baru sampe  gatau nyangkut dimana ini paket
282,pas dibuka udah ancur ga bersisa
283,ga cocok paginya muka merah di pipi jidat bawah mata
284,kemasan botol toner nya tolong diperbaiki tutup botol tdk rapat dan kencang longgar botol toner menjadi pecah terlepas dr pegangan
285,untuk pengiriman produknya bagus cepat aman tapi maaf ternyata produk ini ga cocok di kulitku yang ada langsung tumbuh jerawat
286,pesenan salah dtg terus barangnya udh abis piye mo retur lg ppkm gini jg ribet huv
287,cream mahal tapi gaada spatula nya hmmmm nyesek abis cekot ml semoga cocok deh
288,kulit saya gak cocok pakai sunscreen ini timbul jerawat meskipun cuma
289,not worth your 
290,pesan ysk bae yg datang phte special edition setelah proses komplain retur barang dsb pesanan saya baru dtg tanggal agustus padahal pesan dari tgl juli
291,sudah pengiriman lama ternyata di aku ga cocok banget mmg tipe aku sensitif dan acne prone dan ga cocok dgn niacinamide namun di iklan sblm launch positif review semua dan katanya kandungan niacinamide dan actives lainnya aman bagi segala permasalahan dan tipe bahkan cocok di bumil dan busui akhirnya belain ikutan war tengah malam pas dtg jg lama banget minggu begitu coba sehari lgsg ada jerawat di jidat kirain krn kotor ya setelah pakai makin parah jerawat dan bruntusan muncul ditempat yg enggak pernah jerawatan lagi duh susah sembuhin kulitku yg akhirnya ga berjerawat lagi  skg jerawatan sampe skg ga berani bareface lagi tdnya aku beli toner yg biasa dipakai cuman krn udh abis ya cobain beli satu set ini ternyata malah amburadul kulitnya kalau yg cocok produknya sih monggo ya tp klo yg mmg kulitnya ga badak dan dirasa ga cocok sama kandungan tertentu mohon pertimbangin dipakainya kalau di saya pengalaman memakainya seperti ini positifnya cuman seneng dpt guasha dan diskon tp jd mubazir kalau ada yg saya sale dm aja ya
292,packaging nya rusak penyok box packaging nya sdh terbuka sedikit segel box toner nya rusak untung botol tidak pecah
293,exp hanya tinggal bulan lagi hmmmmmm
294,baru kali ini terimabarang dari sekelas avoskin tapi kotaknya ambrulradul udah sobek pinggirnya kaya pake kardus lama sedihnya meskipun beli buru ditanggal release nya ehhhh nggak dapet apa miris bangettttttt tau gitu belinya nunggu ntaran kapok deh
295,beli pas diskon sih tapi ternyata dapat barang yg exp nya deket kecewa bgt
296,kecewa banget waktu flash sale gaada tulisan exp tahun ini  yang nyampe exp padahal harga cuma beda berapa puluh ribu udah komplain bilangnya masih bisa paonya bulan gimana bisa coba orang dari hari ini sampe exp datenya aja ga sampe bulan udah mana responnya gitu doang ihh kecewa banget tau gitu mending beli yang ga flash sale
297,penjual tidak responsif dan kesalahan kirim ke tujuan setelah dikomplain dihari kedua baru dikirimkan sesuai tujuan yg sebenarnya
298,entah kenapa aku malah jerawaten parah pakek ini huhu mungkin emang kurang cocok aja sebelumnya pakek serum yg mengandung niacinamide lebih friendly di kulit mukaku
299,respon dan proses lama
300,pengiriman super duper lamaaaaaa pake jnt dari tgl nyampe tgl haduhhh
301,pengirimannya lama
302,barang kecil isinya sedikit
303,pengemasan terlalu lama pengiriman juga lama pesan sabtu barang baru nyampr kamis
304,klaim garansi nya lambat respon
305,ternyata ga cocok buat kulit muka sy
306,ternyata ga cocok untuk kulit muka sy
307,membuat muka jadi breakout
308,membuat muka jadi breakout
309,lama banget sampe nya
310,total durasi sejak order sampai barang tiba hari sangat lambat
311,tampilan produk jgn sama dong jadi salah beli mana beliin buat org
312,ko dipake malah muncul jerawat yaa padahal itu buat kulit sensitif
313,hadiah nya kurang transparasi lbh baik gambarnya itu lgsg ganti kalau stok free gift nya abis kan ada pengaturan stok nya berapa gtu drpd jdi php atau ditulis di gambarnya kalau limited juga biar lbh jelas
314,pengiriman lambat
315,cukup kecewa karna packaging tidak sesuai dengan gambar
316,kl di aku pribadi kurang cocok malah terkesan kusam mukaku
317,tidak cocok
318,size kecil isinya sedikkit
319,jadi karena baca review bagus saya coba ya ternyata tetap whitecast nyata kaya pake tepung basah di muka sudah coba pake hidrasi dulu sebelumnya tetep gak ngeblend takaran jari ya lama lama whitecast makin cemong dan tetap perih kena mata kalau mau wudhu harus bersihin pake cleansing oil dulu pake dalam rumah aja gapapa sih kalo buat keluar gak mungkin karena cemong gini kulit saya kombinasi dry to normal sensitif age keatas
320,tempatnya robek kegedean tempat jadi gak nyangka isinya seuprit
321,ngga cocok pake ini karena jadi bruntusan jerawat
322,isinya dikit bgt kebanyakan angin tau gt beli yg ml aja ya cuma nambah rb lg
323,udah minta  batalin pemesanan tapi barangnya jd dikirim
324,intinya kecewa akh
325,isinya sangat sedikit
326,lama sekali
327,saya beli barang di kirim
328,reschedule mulu lama banget kirimnya
329,paket datang dengan kondisi sobek di dusnya menurut info kurir sudah dari sananya seperti itu wallahualam untungnya didalam menggunakan bubble wrap jadi isinya masih aman dan kemasan didalam juga masih tersegel rapi cuma rada kecewa aja ketika pertama kali terima paketnya semoga kedepannya dapat di perhatikan lagi dalam pengemasannya mungkin di atas dusnya bisa di lapisi lagi dengan plastik agar tidak terjadi lagi seperti ini
330,pengalaman pertama beli avoskin belum tau isi productnya kalau bagus productnya mungkin beli lg tapi super kecewa sm packagingnya sih seperti difoto pump sm tutupnya nyatu ud ditarik tetep gbs skrg mau ambil productnya susah sekali smg packaginya lbh baik lg ya kedpnnya
331,dikirain isinya banyak ya kaya brand lain taunya cuman gini doang si ga worth it kesannya cuman ngasih barang yg ga kejual
332,produk ok tapi pengirimannya lama
333,pengiriman lama padahal beli barang yg hrgnya gak murah amat dari official store kalo dibandingin ke sesama toko official store dari jkt yg lagi ada flash sale masak nyampenya malah lebi cepet gak lg deh beli di official store uda lebi mahal hrgnya pengirimannya jg lebi lama
334,waktu paket dibuka segel kotaknya udah kebuka trus didalamnya udah kek gini huhuu gatau ini ori apa engga
335,bara tiba dengan selamat tapi cs avoskin tolong diperbaiki lagi dia ngomong soal sop tapi ga paham yang saya bilang cuma minta konfirmasi pesanan karena saya udah transaksi ngomong kemana bilang sop ribet banget soal konfirmasi pesanan masa harus nunggu hari
336,saya yakin barangnya bagus sayangnya pelayanannya sangat sangat kurang
337,hallo ka emang warna produknya kuning bening kaya gini ya perasaan waktu pertama beli warna nya putih bening ga kuning bngt tapi ini kuning bngt takutnya sudah teroksidasi gitu apakah ini masih aman untuk dipakai
338,emang dapet harga kejar diskon doh jadi not cheap at all tp dapet yg expired date tau dong retinol ga mungkin dipakai tiap hari langsung build tolerance dulu tp dikasi ed ngepas setaun kalo diskonnya mah bebasss bunn
339,ukuran produk kecil sekali menurut saya mahal untuk harga segini
