,Review,Review_norm,review_tokens
109,alhamdulillah paketnya sampe udah udah kali order kali ini mudahan cocok pengiriman cepet hari aja packing aman makasih seller sukses,alhamdulillah paketnya sampai sudah sudah kali order kali ini mudahan cocok pengiriman cepat hari saja packing aman terima kasih seller sukses,"['alhamdulillah', 'paketnya', 'sampai', 'sudah', 'sudah', 'kali', 'order', 'kali', 'ini', 'mudahan', 'cocok', 'pengiriman', 'cepat', 'hari', 'saja', 'packing', 'aman', 'terima', 'kasih', 'seller', 'sukses']"
110,buat jerawat mendem aku balik lagi ke skin game setelah coba berbagai obat totol jerawat karna yang ampuh di wajahku so far cuma skin game,buat jerawat mendem aku balik lagi ke skin game setelah coba berbagai obat totol jerawat karena yang ampuh di wajahku so far cuma skin game,"['buat', 'jerawat', 'mendem', 'aku', 'balik', 'lagi', 'ke', 'skin', 'game', 'setelah', 'coba', 'berbagai', 'obat', 'totol', 'jerawat', 'karena', 'yang', 'ampuh', 'di', 'wajahku', 'so', 'far', 'cuma', 'skin', 'game']"
111,first timer bgt coba moist ini semoga cocok di kulit aku yg tipe kombi dry,first timer banget coba moist ini semoga cocok di kulit aku yang tipe kombi dry,"['first', 'timer', 'banget', 'coba', 'moist', 'ini', 'semoga', 'cocok', 'di', 'kulit', 'aku', 'yang', 'tipe', 'kombi', 'dry']"
112,pelayanan puas barang tidak rusak gak tanya tapi langsung sampai dengan baik,pelayanan puas barang tidak rusak enggak tanya tapi langsung sampai dengan baik,"['pelayanan', 'puas', 'barang', 'tidak', 'rusak', 'enggak', 'tanya', 'tapi', 'langsung', 'sampai', 'dengan', 'baik']"
113,gampang nyerep bagus buat pake sbelum makeup cuman kurang lembab untukku,gampang nyerep bagus buat pakai sebelum makeup cuman kurang lembab untukku,"['gampang', 'nyerep', 'bagus', 'buat', 'pakai', 'sebelum', 'makeup', 'cuman', 'kurang', 'lembab', 'untukku']"
114,enak banget teksturnya dan botol bentuk pump higienis saat pemakaian,enak banget teksturnya dan botol bentuk pump higienis saat pemakaian,"['enak', 'banget', 'teksturnya', 'dan', 'botol', 'bentuk', 'pump', 'higienis', 'saat', 'pemakaian']"
115,trying it for the first time belum bisa review produknya but here to review the service paket yang datang salah produk tapi alhamdulillah skin game mau tanggung jawab dengan kirim produk yang benar they handle the complaint well really appreciate the excellent service thank you so much hopefully it will works well on me,trying itu for the first time belum bisa review produknya but here tapi review the service paket yang datang salah produk tapi alhamdulillah skin game mau tanggung jawab dengan kirim produk yang benar they handle the complaint well really appreciate the excellent service thank you so much hopefully itu will works well on me,"['trying', 'itu', 'for', 'the', 'first', 'time', 'belum', 'bisa', 'review', 'produknya', 'but', 'here', 'tapi', 'review', 'the', 'service', 'paket', 'yang', 'datang', 'salah', 'produk', 'tapi', 'alhamdulillah', 'skin', 'game', 'mau', 'tanggung', 'jawab', 'dengan', 'kirim', 'produk', 'yang', 'benar', 'they', 'handle', 'the', 'complaint', 'well', 'really', 'appreciate', 'the', 'excellent', 'service', 'thank', 'you', 'so', 'much', 'hopefully', 'itu', 'will', 'works', 'well', 'on', 'me']"
116,kurang moist,kurang moist,"['kurang', 'moist']"
117,semoga cocok,semoga cocok,"['semoga', 'cocok']"
118,pengemasan dan pengiriman ok sudah pemakaian botol kedua sejauh ini ampuh untuk merawat jerawat,pengemasan dan pengiriman ok sudah pemakaian botol kedua sejauh ini ampuh untuk merawat jerawat,"['pengemasan', 'dan', 'pengiriman', 'ok', 'sudah', 'pemakaian', 'botol', 'kedua', 'sejauh', 'ini', 'ampuh', 'untuk', 'merawat', 'jerawat']"
119,huaa sayang bgt di aku ngga cocok jadi tambah bnyk milia gt padahal udah berharap gede bgt terus mana isinya gede btw kulit aku oily dan gampang jerawatan terus juga jadi tambah berminyak hydrathing nya kuraaang bgt,huaa sayang banget di aku enggak cocok jadi tambah banyak milia begitu padahal sudah berharap gede banget terus mana isinya gede btw kulit aku oily dan gampang jerawatan terus juga jadi tambah berminyak hydrathing nya kuraaang banget,"['huaa', 'sayang', 'banget', 'di', 'aku', 'enggak', 'cocok', 'jadi', 'tambah', 'banyak', 'milia', 'begitu', 'padahal', 'sudah', 'berharap', 'gede', 'banget', 'terus', 'mana', 'isinya', 'gede', 'btw', 'kulit', 'aku', 'oily', 'dan', 'gampang', 'jerawatan', 'terus', 'juga', 'jadi', 'tambah', 'berminyak', 'hydrathing', 'nya', 'kuraaang', 'banget']"
120,dari segi packing mohon diperhatikan lagi walaupun dus satuan nya masuk ke dus besar tapi kondisinya penyok kurang aman sebaiknya ditambahkan bubble wrap lagi kondisi barang masih aman,dari segi packing mohon diperhatikan lagi walaupun dus satuan nya masuk ke dus besar tapi kondisinya penyok kurang aman sebaiknya ditambahkan bubble wrap lagi kondisi barang masih aman,"['dari', 'segi', 'packing', 'mohon', 'diperhatikan', 'lagi', 'walaupun', 'dus', 'satuan', 'nya', 'masuk', 'ke', 'dus', 'besar', 'tapi', 'kondisinya', 'penyok', 'kurang', 'aman', 'sebaiknya', 'ditambahkan', 'bubble', 'wrap', 'lagi', 'kondisi', 'barang', 'masih', 'aman']"
121,mantap,mantap,['mantap']
122,bagusssss suka banget,bagus suka banget,"['bagus', 'suka', 'banget']"
123,moisturizer yang to the point sebagai moisturizer super ringan mungkin buat kulit tipe lain bakal kurang ngunci lembab tapi di gw yang rewel kalau moisturizer berasa dikit aja ini pas plus itu botol sampe bosen ga abis very good value salah satu produk aman untuk gw ,moisturizer yang tapi the point sebagai moisturizer super ringan mungkin buat kulit tipe lain bakal kurang ngunci lembab tapi di gue yang rewel kalau moisturizer berasa dikit saja ini pas plus itu botol sampai bosan enggak habis very good value salah satu produk aman untuk gue ,"['moisturizer', 'yang', 'tapi', 'the', 'point', 'sebagai', 'moisturizer', 'super', 'ringan', 'mungkin', 'buat', 'kulit', 'tipe', 'lain', 'bakal', 'kurang', 'ngunci', 'lembab', 'tapi', 'di', 'gue', 'yang', 'rewel', 'kalau', 'moisturizer', 'berasa', 'dikit', 'saja', 'ini', 'pas', 'plus', 'itu', 'botol', 'sampai', 'bosan', 'enggak', 'habis', 'very', 'good', 'value', 'salah', 'satu', 'produk', 'aman', 'untuk', 'gue']"
124,kualitas cukup baik untuk melembapkan,kualitas cukup baik untuk melembapkan,"['kualitas', 'cukup', 'baik', 'untuk', 'melembapkan']"
125,pengiriman sesuai dan cepat,pengiriman sesuai dan cepat,"['pengiriman', 'sesuai', 'dan', 'cepat']"
126,barang ori pengiriman lamaaa walau di info,barang orisinal pengiriman lama walau di info,"['barang', 'orisinal', 'pengiriman', 'lama', 'walau', 'di', 'info']"
127,isinya banyak bangett bahannya gampang menyerap sangat worth to buy,isinya banyak banget bahannya gampang menyerap sangat worth tapi buy,"['isinya', 'banyak', 'banget', 'bahannya', 'gampang', 'menyerap', 'sangat', 'worth', 'tapi', 'buy']"
128,sudah coba yg ukuran kecil tryta cocok jd lanjut  ukuran besar,sudah coba yang ukuran kecil ternyata cocok jadi lanjut  ukuran besar,"['sudah', 'coba', 'yang', 'ukuran', 'kecil', 'ternyata', 'cocok', 'jadi', 'lanjut', 'ukuran', 'besar']"
129,baru pertama  nyoba semoga cocok,baru pertama  mencoba semoga cocok,"['baru', 'pertama', 'mencoba', 'semoga', 'cocok']"
130,bagus cocok di kulit lembab tahan lama sampai jam untuk kulit normal worth the price untuk ukurannya,bagus cocok di kulit lembab tahan lama sampai jam untuk kulit normal worth the price untuk ukurannya,"['bagus', 'cocok', 'di', 'kulit', 'lembab', 'tahan', 'lama', 'sampai', 'jam', 'untuk', 'kulit', 'normal', 'worth', 'the', 'price', 'untuk', 'ukurannya']"
131,bener calming jerawat sesuai klaim abis dipake juga gak bikin wajah kering dan berasa ketarik ada efek brighteningnya juga,benar calming jerawat sesuai klaim habis dipakai juga enggak bikin wajah kering dan berasa tertarik ada efek brighteningnya juga,"['benar', 'calming', 'jerawat', 'sesuai', 'klaim', 'habis', 'dipakai', 'juga', 'enggak', 'bikin', 'wajah', 'kering', 'dan', 'berasa', 'tertarik', 'ada', 'efek', 'brighteningnya', 'juga']"
132,keren cepat pengantarannya exp masih lama,keren cepat pengantarannya exp masih lama,"['keren', 'cepat', 'pengantarannya', 'exp', 'masih', 'lama']"
133,sejauh ini cocok sih di kulit aku ngga lengket nyaman dipakai lebih tenang juga karena aku cek udah tersertifikasi halal mui tks all,sejauh ini cocok sih di kulit aku enggak lengket nyaman dipakai lebih tenang juga karena aku cek sudah tersertifikasi halal mui thanks all,"['sejauh', 'ini', 'cocok', 'sih', 'di', 'kulit', 'aku', 'enggak', 'lengket', 'nyaman', 'dipakai', 'lebih', 'tenang', 'juga', 'karena', 'aku', 'cek', 'sudah', 'tersertifikasi', 'halal', 'mui', 'thanks', 'all']"
134,datang dalam keadaan rembes cairan berkurang ml diperkuat sealernya ya,datang dalam keadaan rembes cairan berkurang ml diperkuat sealernya ya,"['datang', 'dalam', 'keadaan', 'rembes', 'cairan', 'berkurang', 'ml', 'diperkuat', 'sealernya', 'ya']"
135,barang sesuai deskripsi pengiriman di hari yg sama dengan berlanganan tokped plus,barang sesuai deskripsi pengiriman di hari yang sama dengan berlanganan tokped plus,"['barang', 'sesuai', 'deskripsi', 'pengiriman', 'di', 'hari', 'yang', 'sama', 'dengan', 'berlanganan', 'tokped', 'plus']"
136,satu nya moisturizer yg ga terlalu cair cocok di kulit muka isinya byk awet tmbh disayang paksu tq ya,satu nya moisturizer yang enggak terlalu cair cocok di kulit muka isinya banyak awet tambah disayang paksu terima kasih ya,"['satu', 'nya', 'moisturizer', 'yang', 'enggak', 'terlalu', 'cair', 'cocok', 'di', 'kulit', 'muka', 'isinya', 'banyak', 'awet', 'tambah', 'disayang', 'paksu', 'terima', 'kasih', 'ya']"
137,saya merasa hanya menghidrasi beberapa jam saja,saya merasa hanya menghidrasi beberapa jam saja,"['saya', 'merasa', 'hanya', 'menghidrasi', 'beberapa', 'jam', 'saja']"
138,udah pembelian ke dua suka sama texturenya mungkin saran aja dikembangkan dari segi botolnya apa lagi yang model pompa sayang banget karena nggak bisa habis maksimal jadi kalau hampir habis harus manual ngambilnya buma pompnya segala,sudah pembelian ke dua suka sama texturenya mungkin saran saja dikembangkan dari segi botolnya apa lagi yang model pompa sayang banget karena enggak bisa habis maksimal jadi kalau hampir habis harus manual ngambilnya buma pompnya segala,"['sudah', 'pembelian', 'ke', 'dua', 'suka', 'sama', 'texturenya', 'mungkin', 'saran', 'saja', 'dikembangkan', 'dari', 'segi', 'botolnya', 'apa', 'lagi', 'yang', 'model', 'pompa', 'sayang', 'banget', 'karena', 'enggak', 'bisa', 'habis', 'maksimal', 'jadi', 'kalau', 'hampir', 'habis', 'harus', 'manual', 'ngambilnya', 'buma', 'pompnya', 'segala']"
139,kemasannya gede kelembapan utk yg kulitnya kering perlu pakainya agak banyak teksturnya agak lengket  banding punyanya somethinc,kemasannya gede kelembapan untuk yang kulitnya kering perlu pakainya agak banyak teksturnya agak lengket  banding punyanya somethinc,"['kemasannya', 'gede', 'kelembapan', 'untuk', 'yang', 'kulitnya', 'kering', 'perlu', 'pakainya', 'agak', 'banyak', 'teksturnya', 'agak', 'lengket', 'banding', 'punyanya', 'somethinc']"
140,goks,goks,['goks']
141,uda botol keempat sebagus ituu skingame,sudah botol keempat sebagus itu skingame,"['sudah', 'botol', 'keempat', 'sebagus', 'itu', 'skingame']"
142,ringan banget cepat meresap cukup menahan minyak dan melembabkan,ringan banget cepat meresap cukup menahan minyak dan melembabkan,"['ringan', 'banget', 'cepat', 'meresap', 'cukup', 'menahan', 'minyak', 'dan', 'melembabkan']"
143,bahannya tidak lengket dan ringan cocok dikulit kombinasi makasih,bahannya tidak lengket dan ringan cocok dikulit kombinasi terima kasih,"['bahannya', 'tidak', 'lengket', 'dan', 'ringan', 'cocok', 'dikulit', 'kombinasi', 'terima', 'kasih']"
144,baru dipake malam sementara blom ada hasil yg signifikan,baru dipakai malam sementara belum ada hasil yang signifikan,"['baru', 'dipakai', 'malam', 'sementara', 'belum', 'ada', 'hasil', 'yang', 'signifikan']"
145,setelah pakai beberapa lumayan terhidrasi sesuai dengan yang ku bayangkan ku berminyak tapi hasilnya ga berminyak banget seperti nya penggunaan serum bisa lebih cepat bekerja dengan tambahan moisturizer ini awal pake ada muncul jerawat mungkin belum terbiasa jadi muncul tapi nggak parah purging aja po nya cepet kok nggak pake lama kirain bakal sampe dapet snack  next time kalau order lagi yg rasa matcha ya min,setelah pakai beberapa lumayan terhidrasi sesuai dengan yang ku bayangkan ku berminyak tapi hasilnya enggak berminyak banget seperti nya penggunaan serum bisa lebih cepat bekerja dengan tambahan moisturizer ini awal pakai ada muncul jerawat mungkin belum terbiasa jadi muncul tapi enggak parah purging saja pre order nya cepat kok enggak pakai lama mengira bakal sampai dapat snack  next time kalau order lagi yang rasa matcha ya min,"['setelah', 'pakai', 'beberapa', 'lumayan', 'terhidrasi', 'sesuai', 'dengan', 'yang', 'ku', 'bayangkan', 'ku', 'berminyak', 'tapi', 'hasilnya', 'enggak', 'berminyak', 'banget', 'seperti', 'nya', 'penggunaan', 'serum', 'bisa', 'lebih', 'cepat', 'bekerja', 'dengan', 'tambahan', 'moisturizer', 'ini', 'awal', 'pakai', 'ada', 'muncul', 'jerawat', 'mungkin', 'belum', 'terbiasa', 'jadi', 'muncul', 'tapi', 'enggak', 'parah', 'purging', 'saja', 'pre', 'order', 'nya', 'cepat', 'kok', 'enggak', 'pakai', 'lama', 'mengira', 'bakal', 'sampai', 'dapat', 'snack', 'next', 'time', 'kalau', 'order', 'lagi', 'yang', 'rasa', 'matcha', 'ya', 'min']"
146,sampai dengan baikkk enak dipakai lgsg meresap dan juga ringan betulll dapet freebies jugak lagiiii,sampai dengan baik enak dipakai langsung meresap dan juga ringan betul dapat freebies juga lagi,"['sampai', 'dengan', 'baik', 'enak', 'dipakai', 'langsung', 'meresap', 'dan', 'juga', 'ringan', 'betul', 'dapat', 'freebies', 'juga', 'lagi']"
147,kalo ga dichat pesanan engga di konfirm kalo engga di chat barang pasti ga dianter paket tiba diluar estimasi sampai dng kurir next day padahal lgi butuh cepat,kalo enggak dichat pesanan enggak di konfirmasi kalo enggak di chat barang pasti enggak diantar paket tiba diluar estimasi sampai dengan kurir next day padahal lagi butuh cepat,"['kalo', 'enggak', 'dichat', 'pesanan', 'enggak', 'di', 'konfirmasi', 'kalo', 'enggak', 'di', 'chat', 'barang', 'pasti', 'enggak', 'diantar', 'paket', 'tiba', 'diluar', 'estimasi', 'sampai', 'dengan', 'kurir', 'next', 'day', 'padahal', 'lagi', 'butuh', 'cepat']"
148,ini pertama kali nyoba product skin game enak bgt di kulit gampang menyerap keren bgt skin game,ini pertama kali mencoba product skin game enak banget di kulit gampang menyerap keren banget skin game,"['ini', 'pertama', 'kali', 'mencoba', 'product', 'skin', 'game', 'enak', 'banget', 'di', 'kulit', 'gampang', 'menyerap', 'keren', 'banget', 'skin', 'game']"
149,akhirnya datenggg lucu banget dikasi bonus snack thank you skingame semoga cocok sama moisturizer nya,akhirnya datang lucu banget dikasih bonus snack thank you skingame semoga cocok sama moisturizer nya,"['akhirnya', 'datang', 'lucu', 'banget', 'dikasih', 'bonus', 'snack', 'thank', 'you', 'skingame', 'semoga', 'cocok', 'sama', 'moisturizer', 'nya']"
150,udah pembelian yang kesekian kali recommended banget buat yang cari pelembab ringan untuk kulit normal berminyak ya sediannya gel yang ringan gak menyumbat pori bahannya ada ceramide buat anti aging yang umur udah up pre order hari tapi sebelum minggu udah dikirim dikasih hadiah lagi wah thank you banget ya,sudah pembelian yang kesekian kali recommended banget buat yang cari pelembab ringan untuk kulit normal berminyak ya sediannya gel yang ringan enggak menyumbat pori bahannya ada ceramide buat anti aging yang umur sudah up pre order hari tapi sebelum minggu sudah dikirim dikasih hadiah lagi wah thank you banget ya,"['sudah', 'pembelian', 'yang', 'kesekian', 'kali', 'recommended', 'banget', 'buat', 'yang', 'cari', 'pelembab', 'ringan', 'untuk', 'kulit', 'normal', 'berminyak', 'ya', 'sediannya', 'gel', 'yang', 'ringan', 'enggak', 'menyumbat', 'pori', 'bahannya', 'ada', 'ceramide', 'buat', 'anti', 'aging', 'yang', 'umur', 'sudah', 'up', 'pre', 'order', 'hari', 'tapi', 'sebelum', 'minggu', 'sudah', 'dikirim', 'dikasih', 'hadiah', 'lagi', 'wah', 'thank', 'you', 'banget', 'ya']"
151,awww thank  for the freebie mingem and as you said kulitku berjodoh sama kind moisturizer,awww thank  for the freebie mingem and as you said kulitku berjodoh sama kind moisturizer,"['awww', 'thank', 'for', 'the', 'freebie', 'mingem', 'and', 'as', 'you', 'said', 'kulitku', 'berjodoh', 'sama', 'kind', 'moisturizer']"
152,kena racun di twitter sama temenku yg pake karena tulisannya po hari aku ga ngecek lagi  tbtb udah sampee seneng bangeeet terima kasih juga bonusnya mingem tekstur moistnya enak ringaan bangeet mana botolnya segede pc  love banget pokoknya,kena racun di twitter sama temenku yang pakai karena tulisannya pre order hari aku enggak mengecek lagi  tiba-tiba sudah sampai senang banget terima kasih juga bonusnya mingem tekstur moistnya enak ringan banget mana botolnya segede pc  love banget pokoknya,"['kena', 'racun', 'di', 'twitter', 'sama', 'temenku', 'yang', 'pakai', 'karena', 'tulisannya', 'pre', 'order', 'hari', 'aku', 'enggak', 'mengecek', 'lagi', 'tiba-tiba', 'sudah', 'sampai', 'senang', 'banget', 'terima', 'kasih', 'juga', 'bonusnya', 'mingem', 'tekstur', 'moistnya', 'enak', 'ringan', 'banget', 'mana', 'botolnya', 'segede', 'pc', 'love', 'banget', 'pokoknya']"
153,terima kasih buat snacknya,terima kasih buat snacknya,"['terima', 'kasih', 'buat', 'snacknya']"
154,ini aku baru mau nyoba semoga cocok di kulit aku ya min dan kaget banget barangnya udah sampe dengan selamat dan cepet harusnya tiba akhir bulan ini tapi ternyata lebih cepet datengnya dan juga dikasih gift dong miminnya baik hati sekalih terimakasih min,ini aku baru mau mencoba semoga cocok di kulit aku ya min dan kaget banget barangnya sudah sampai dengan selamat dan cepat harusnya tiba akhir bulan ini tapi ternyata lebih cepat datengnya dan juga dikasih gift dong miminnya baik hati sekalih terima kasih min,"['ini', 'aku', 'baru', 'mau', 'mencoba', 'semoga', 'cocok', 'di', 'kulit', 'aku', 'ya', 'min', 'dan', 'kaget', 'banget', 'barangnya', 'sudah', 'sampai', 'dengan', 'selamat', 'dan', 'cepat', 'harusnya', 'tiba', 'akhir', 'bulan', 'ini', 'tapi', 'ternyata', 'lebih', 'cepat', 'datengnya', 'dan', 'juga', 'dikasih', 'gift', 'dong', 'miminnya', 'baik', 'hati', 'sekalih', 'terima', 'kasih', 'min']"
155,produk ok pemakaian hari minggu berasa banget bedanya spot bekas jerawat memudar berasa lebih kinclong,produk ok pemakaian hari minggu berasa banget bedanya spot bekas jerawat memudar berasa lebih kinclong,"['produk', 'ok', 'pemakaian', 'hari', 'minggu', 'berasa', 'banget', 'bedanya', 'spot', 'bekas', 'jerawat', 'memudar', 'berasa', 'lebih', 'kinclong']"
156,tekstur gel isi banyak jadi awet ringan tapi tetep melembabkan cocok buat all skin type tapi oily skin pasti suka,tekstur gel isi banyak jadi awet ringan tapi tetap melembabkan cocok buat all skin type tapi oily skin pasti suka,"['tekstur', 'gel', 'isi', 'banyak', 'jadi', 'awet', 'ringan', 'tapi', 'tetap', 'melembabkan', 'cocok', 'buat', 'all', 'skin', 'type', 'tapi', 'oily', 'skin', 'pasti', 'suka']"
157,dikasih rekomendasi dr sodara buat nyoba obat jerawat yg ini seller fast respond barang jg sampai dg selamat recommended,dikasih rekomendasi dari sodara buat mencoba obat jerawat yang ini seller fast respond barang juga sampai dengan selamat recommended,"['dikasih', 'rekomendasi', 'dari', 'sodara', 'buat', 'mencoba', 'obat', 'jerawat', 'yang', 'ini', 'seller', 'fast', 'respond', 'barang', 'juga', 'sampai', 'dengan', 'selamat', 'recommended']"
158,baru mau coba semoga cocok dan hasilnya sesuai yang diharapkan,baru mau coba semoga cocok dan hasilnya sesuai yang diharapkan,"['baru', 'mau', 'coba', 'semoga', 'cocok', 'dan', 'hasilnya', 'sesuai', 'yang', 'diharapkan']"
159,yeay akhirnya repurchase toe makasii udah dikasih bonus jajan,yeay akhirnya repurchase toe terima kasih sudah dikasih bonus jajan,"['yeay', 'akhirnya', 'repurchase', 'toe', 'terima', 'kasih', 'sudah', 'dikasih', 'bonus', 'jajan']"
160,sampai tepat waktu semoga cocok di saya trims,sampai tepat waktu semoga cocok di saya terima kasih,"['sampai', 'tepat', 'waktu', 'semoga', 'cocok', 'di', 'saya', 'terima', 'kasih']"
161,respon penjual cepat packaging bagus dan aman dgn bubble wrap tebal jadi yakin barang aman ga kena guncang barang bagus dan bersih mulus walaupun selalu ikiut po tapi selalu lebih cepat dari perkiraan po puas banget pake moisturier ini makasih,respon penjual cepat packaging bagus dan aman dengan bubble wrap tebal jadi yakin barang aman enggak kena guncang barang bagus dan bersih mulus walaupun selalu ikiut pre order tapi selalu lebih cepat dari perkiraan pre order puas banget pakai moisturier ini terima kasih,"['respon', 'penjual', 'cepat', 'packaging', 'bagus', 'dan', 'aman', 'dengan', 'bubble', 'wrap', 'tebal', 'jadi', 'yakin', 'barang', 'aman', 'enggak', 'kena', 'guncang', 'barang', 'bagus', 'dan', 'bersih', 'mulus', 'walaupun', 'selalu', 'ikiut', 'pre', 'order', 'tapi', 'selalu', 'lebih', 'cepat', 'dari', 'perkiraan', 'pre', 'order', 'puas', 'banget', 'pakai', 'moisturier', 'ini', 'terima', 'kasih']"
162,baru mau coba pembelanjaan bundle lbh hemat seller ramah paket diterima dg baik semoga cocok,baru mau coba pembelanjaan bundle lebih hemat seller ramah paket diterima dengan baik semoga cocok,"['baru', 'mau', 'coba', 'pembelanjaan', 'bundle', 'lebih', 'hemat', 'seller', 'ramah', 'paket', 'diterima', 'dengan', 'baik', 'semoga', 'cocok']"
163,pake ini jerawat langsung kempes,pakai ini jerawat langsung kempes,"['pakai', 'ini', 'jerawat', 'langsung', 'kempes']"
164,baru coba mdhan bagus,baru coba mudah bagus,"['baru', 'coba', 'mudah', 'bagus']"
165,packing aman sih karena ditambahin kardus oleh penjualnya,packing aman sih karena ditambahin kardus oleh penjualnya,"['packing', 'aman', 'sih', 'karena', 'ditambahin', 'kardus', 'oleh', 'penjualnya']"
166,pump nya macet,pump nya macet,"['pump', 'nya', 'macet']"
167,teksturnya gel cepet menyerap kulit klo buat kulit berminyak cocok bgt mungkin klo yg kering kurang nampol atau hrs pakai layer so far oke gak bikin reaksi negatif produknya gk neko ya buat melembabkan tok ml bs buat bulanan sih nih hemat sekaleee thanks seller,teksturnya gel cepat menyerap kulit kalo buat kulit berminyak cocok banget mungkin kalo yang kering kurang nampol atau harus pakai layer so far oke enggak bikin reaksi negatif produknya enggak neko ya buat melembabkan tok ml bisa buat bulanan sih nih hemat sekaleee thanks seller,"['teksturnya', 'gel', 'cepat', 'menyerap', 'kulit', 'kalo', 'buat', 'kulit', 'berminyak', 'cocok', 'banget', 'mungkin', 'kalo', 'yang', 'kering', 'kurang', 'nampol', 'atau', 'harus', 'pakai', 'layer', 'so', 'far', 'oke', 'enggak', 'bikin', 'reaksi', 'negatif', 'produknya', 'enggak', 'neko', 'ya', 'buat', 'melembabkan', 'tok', 'ml', 'bisa', 'buat', 'bulanan', 'sih', 'nih', 'hemat', 'sekaleee', 'thanks', 'seller']"
168,ini paling favorit deh tipe kulitku ini sensitive berminyak dan acne prone setelah pemakaian seminggu kulit muka rasanya jadi lebih alus dan gak bikin minyakan banget best buy,ini paling favorit deh tipe kulitku ini sensitive berminyak dan acne prone setelah pemakaian seminggu kulit muka rasanya jadi lebih alus dan enggak bikin minyakan banget best buy,"['ini', 'paling', 'favorit', 'deh', 'tipe', 'kulitku', 'ini', 'sensitive', 'berminyak', 'dan', 'acne', 'prone', 'setelah', 'pemakaian', 'seminggu', 'kulit', 'muka', 'rasanya', 'jadi', 'lebih', 'alus', 'dan', 'enggak', 'bikin', 'minyakan', 'banget', 'best', 'buy']"
169,favorit deh,favorit deh,"['favorit', 'deh']"
170,baru pertamakali nyoba,baru pertamakali mencoba,"['baru', 'pertamakali', 'mencoba']"
171,cepet bngeett dikirimnya karena po kupikir bakal lama thank you enak banget moisturizer ini rasanya seperti di basuh air sejuk dan tetap lembab,cepat banget dikirimnya karena pre order kupikir bakal lama thank you enak banget moisturizer ini rasanya seperti di basuh air sejuk dan tetap lembab,"['cepat', 'banget', 'dikirimnya', 'karena', 'pre', 'order', 'kupikir', 'bakal', 'lama', 'thank', 'you', 'enak', 'banget', 'moisturizer', 'ini', 'rasanya', 'seperti', 'di', 'basuh', 'air', 'sejuk', 'dan', 'tetap', 'lembab']"
172,buat kulit sensitif cocok kualitas oke jerawat ga membekas,buat kulit sensitif cocok kualitas oke jerawat enggak membekas,"['buat', 'kulit', 'sensitif', 'cocok', 'kualitas', 'oke', 'jerawat', 'enggak', 'membekas']"
173,cocok buat kulit sensitif pakai rutin  saat ada jerawat kempes dan ga berbekas,cocok buat kulit sensitif pakai rutin  saat ada jerawat kempes dan enggak berbekas,"['cocok', 'buat', 'kulit', 'sensitif', 'pakai', 'rutin', 'saat', 'ada', 'jerawat', 'kempes', 'dan', 'enggak', 'berbekas']"
174,pembelian ketiga kind moizturizer cocok di kulit saya udh keliatan tambah cerah,pembelian ketiga kind moizturizer cocok di kulit saya sudah kelihatan tambah cerah,"['pembelian', 'ketiga', 'kind', 'moizturizer', 'cocok', 'di', 'kulit', 'saya', 'sudah', 'kelihatan', 'tambah', 'cerah']"
175,beli pas lagi sepromo promo nya makasih,beli pas lagi sepromo promo nya terima kasih,"['beli', 'pas', 'lagi', 'sepromo', 'promo', 'nya', 'terima', 'kasih']"
176,barang sesuai pesanan dan pengiriman tergolong cepat,barang sesuai pesanan dan pengiriman tergolong cepat,"['barang', 'sesuai', 'pesanan', 'dan', 'pengiriman', 'tergolong', 'cepat']"
177,first time nyobain ini krn banyak review orang yg bagus semoga cocokk,first time mencoba ini karena banyak review orang yang bagus semoga cocok,"['first', 'time', 'mencoba', 'ini', 'karena', 'banyak', 'review', 'orang', 'yang', 'bagus', 'semoga', 'cocok']"
178,menyerapnya cepat kulitku juga jadi lembab dan lembabnya bukan yg gerah di kulit aku suka sih,menyerapnya cepat kulitku juga jadi lembab dan lembabnya bukan yang gerah di kulit aku suka sih,"['menyerapnya', 'cepat', 'kulitku', 'juga', 'jadi', 'lembab', 'dan', 'lembabnya', 'bukan', 'yang', 'gerah', 'di', 'kulit', 'aku', 'suka', 'sih']"
179,produk packingnya rapi dan bagus cuma ternyata ga cocok di kulit aku,produk packingnya rapi dan bagus cuma ternyata enggak cocok di kulit aku,"['produk', 'packingnya', 'rapi', 'dan', 'bagus', 'cuma', 'ternyata', 'enggak', 'cocok', 'di', 'kulit', 'aku']"
180,pack ya bagus dan tekstur pelelehan nya aku bngtt tapi pengiriman nya lama bngtt,pack ya bagus dan tekstur pelelehan nya aku banget tapi pengiriman nya lama banget,"['pack', 'ya', 'bagus', 'dan', 'tekstur', 'pelelehan', 'nya', 'aku', 'banget', 'tapi', 'pengiriman', 'nya', 'lama', 'banget']"
